id,codigo_barras,descripcion,stock_minimo,id_proveedor,stock_ideal,id_unidad,id_padre,tipo,cant_paquete,precio_costo,precio_venta,precio_venta2,precio_venta3,estado
3086,TR3086,INTERRUPTOR DOBLE AVE-EXE SOBREPONER,0,,0,1,,0,1,4594,8000,7500,6800,t
3087,TR3087,TOMA CORRIENTE DOBLE AVE-EXE SOBREPONER,0,,0,1,,0,1,3869,7000,6500,5800,t
3088,TR3089,CARRETILLA BELLOTA ANTIPINCHAZO  PLASTICA,0,,0,1,,0,1,158829,240000,230000,226000,t
3089,TR3091,FLEXOMETRO TIBURON 3 MTS,0,,0,1,,0,1,4729.16,7900,7300,7000,t
3090,TR3093,MALLA ESLABONADA 1.80 X 20MT C-10,0,,0,1,,0,1,527731,740000,730000,720000,t
3091,TR3094,MALLA ESLABONADA 1.50 X 10MT C-10,0,,0,1,,0,1,251260.5,350000,340000,330000,t
3092,TR3095,JUEGO BROCA SUPERIOR HIER X 29 PZS 1/16-1/2 REF-JBS29P,0,,0,1,,0,1,62325.975,71900,69000,67900,t
3093,TR3097,CORREA B 96,0,,0,1,,0,1,23256,36500,35500,34500,t
3094,TR3098,COMPRESOR INDUSTRIAL EBER 200LBS + MOTOR 2HP TEMPO,0,,0,1,,0,1,1626050,2400000,2350100,2300100,t
3095,TR3099,"CODO CALLE GALVANIZADO 2""",0,,0,1,,0,1,8540.8,18000,17000,15000,t
3096,TR3100,"ELECTROBOMBA ALTA 7,5 HP REF: 1E0531",0,,0,1,,0,1,3151261,4699800,4600200,4499800,t
3097,TR3101,CAJA TRIFASICA DE 36 PUESTOS,0,,0,1,,0,1,356286.666667,493400,475500,466500,t
3098,TR3102,BATERIA CARRO 900 AMP,0,,0,1,,0,1,356303.001012,550000,530000,520000,t
3099,TR3103,"ACOPLE ALUMINIO REDUCCION 4"" X 3""",0,,0,1,,0,1,22847,21000,20000,18500,t
3100,TR3104,ESPADA MOTOSIERRA STHIL 650-660 90CM,0,,0,1,,0,1,411765,590000,580000,570000,t
3101,TR3105,CORREA B 83,0,,0,1,,0,1,20107,32000,31000,30000,t
3102,TR3106,PERA O SENSOR DE ACEITE 2 CONTACTO,0,,0,1,,0,1,134454,190000,180000,170000,t
3103,TR3107,VOLTIMETRO DIGITAL 22MM,0,,0,1,,0,1,10672,18000,17000,16000,t
3104,TR3109,CORREA B 128,0,,0,1,,0,1,31008,48000,47000,46000,t
3105,TR3110,"POLEA HIERRO 4"" X 2 CANAL B EJE 42MM",0,,0,1,,0,1,70000,115000,110000,105000,t
3106,TR3111,BOBINA VOLANTE 950 MODELO NUEVO,0,,0,1,,0,1,33613.2,55000,52000,50000,t
3107,TR3114,BAÑO FUSSION ALONGANADO BLANCO,0,,0,1,,0,1,554621,790000,770000,750000,t
3108,TR3115,COMBO BAÑO LAGUNA 4.8 SIN PEDESTAL BLANCO,0,,0,1,,0,1,307383,560000,550000,500000,t
3109,TR3116,LAVAMANOS MILANO SIN PEDESTAL BLANCO,0,,0,1,,0,1,67095,170000,160000,150000,t
3110,TR3119,CINTA TRASPARENTE BASIC 48MM X 100M,0,,0,1,,0,1,6379.349677,11200,10200,9300,t
3111,TR3121,BALINERA ETK 22309 CMW 33C3,0,,0,1,,0,1,84034,135000,130000,125000,t
3112,TR3125,PVC TEE SANI 4,0,,0,1,,0,1,4732,8000,7500,7200,t
3113,TR3127,IMPERMEABLE NEGRO 2 PZ T: XXL,0,,0,1,,0,1,48909.83,77000,73600,71900,t
3114,TR3128,INVERSOR SOLDADOR ESAB LHN 280I,0,,0,1,,0,1,2504202,3300100,3287900,3278000,t
3115,TR3129,CORREA B 43,0,,0,1,,0,1,10417,17500,16500,15500,t
3116,TR3130,CORREA B 47,0,,0,1,,0,1,11386,20500,19500,18500,t
3117,TR3131,REMACHE 404,0,,0,1,,0,1,1008,0,0,0,t
3118,TR3132,"TORNILLO HEX 5/8 X 2"" G-5",0,,0,1,,0,1,1681,3500,3000,2500,t
3119,TR3133,CORREA B 168,0,,0,1,,0,1,40698,62000,61000,60000,t
3120,TR3134,BOQUILLA ACEITILENO #1-2-3,0,,0,1,,0,1,6471,12000,11000,10000,t
3121,TR3135,TORNILLO EXA G-5 RO NEGRO 5/8 X 2 1/2,0,,0,1,,0,1,1849,3200,2950,2750,t
3122,TR3136,GUASA 5/8,0,,0,1,,0,1,168,450,350,250,t
3123,TR3137,MALLA INOXIDABLE 8X8 1MM X 1MTS,0,,0,1,,0,1,50420,45000,44000,43000,t
3124,TR3138,CORREA A 30,0,,0,1,,0,1,5042,8500,8000,7500,t
3125,TR3139,"POLEA ALUMINIO 6"" X 25 MM",0,,0,1,,0,1,63866,94000,92000,90000,t
3126,TR3140,CINTA AISLANTE ACCEL SUPER 33 X 20M,0,,0,1,,0,1,9243,16100,12100,12100,t
3127,TR3141,"TUBO CUADRADO CR 1"" C-20 0.80MM",0,,0,1,,0,1,16807,0,0,0,t
3128,TR3142,REGULADOR GAS EQUIPMENT,0,,0,1,,0,1,7815.2,0,0,0,t
3129,TR3143,ESTUCO ACRILICO EXTERIOR BLANCO GL X 6KL,0,,0,1,,0,1,22689.4,0,0,0,t
3130,TR3144,ACOPLE 5HP FE 2 50-3 REF-25393,0,,0,1,,0,1,269748,0,0,0,t
3131,TR3145,TEJA ZINC GALVALUM IMPORT CL-35 X 3 MTS (3.45KL),0,,0,1,,0,1,17647.4,0,0,0,t
3132,TR3146,BALINERA NSK 6310,0,,0,1,,0,1,107205,150000,145000,141000,t
3133,TR3147,"BOLSA AIRE 6"" X KL",0,,0,1,,0,1,15126,26100,24100,22600,t
3134,TR3148,"VALVULA O GRANADA PVC ROSCA 3""",0,,0,1,,0,1,61750,95000,93000,90000,t
3135,TR3149,"PVC TAPON PSI LISO DE 2""",0,,0,1,,0,1,1441,3000,2500,2200,t
3136,TR3150,CABO ECONOMICO DE PICA,0,,0,1,,0,1,6807,0,0,0,t
3137,TR3151,"LLAVE DE PASO VERONI 2""",0,,0,1,,0,1,70016.54,130000,125000,122000,t
3138,TR3152,"LLAVE ESPANSIVA 12"" STANLEY",0,,0,1,,0,1,50388,85000,800000,75000,t
3139,TR3153,"TRONZADORA EINHELL 14"" TC-MC 355",0,,0,1,,0,1,609450,922800,899700,876700,t
3140,TR3154,CORREA B 53,0,,0,1,,0,1,12839.01,21500,20500,19500,t
3141,TR3156,"TUBO GALVANIZADO T.L 3/4 1,5MM",0,,0,1,,0,1,34453.7,0,0,0,t
3142,TR3159,COPA MAGNETICA DE 3/8,0,,0,1,,0,1,2177.03,4500,4000,3500,t
3143,TR3160,"PULIDORA GLADIADOR 4 1/2"" 18V REF: AA-815 (MINI - INALAMBRICA)",0,,0,1,,0,1,490165,720000,710000,700000,t
3144,TR3161,MALLA EXR 12 CR C-12 X MTS,0,,0,1,,0,1,21900,37000,35000,32500,t
3145,TR3162,REP. MARTILLO YO20 CYLINDER #14 RATCHET PAWL (ALETAS),0,,0,1,,0,1,2941.2,0,0,0,t
3146,TR3163,TUBO GALVANIZADO T.P AGUA 3/4 2.3MM 7.52KL,0,,0,1,,0,1,68907.7,0,0,0,t
3147,TR3164,FILTRO DE AIRE SAKURA COMPLETO A8506 A8565 SULLAIR,0,,0,1,,0,1,107563,165000,160000,155000,t
3148,TR3165,FILTRO PARTMO COMBUSTIBLE P346P,0,,0,1,,0,1,25210,45000,40000,37500,t
3149,TR3167,TEE ELECTRICA NARANJA,0,,0,1,,0,1,4202,7000,6500,6200,t
3150,TR3169,FILTRO SAKURA SEPARADOR DE AGUA SFC1902,0,,0,1,,0,1,71429,115000,110000,105000,t
3151,TR3170,LANZA ROYAL CONDOR REGULABLE DE 1/2X 91CM,0,,0,1,,0,1,26567,45000,40000,39000,t
3152,TR3171,LANZA ROYAL CONDOR REGULABLE DE 1/2X1.5CM FT,0,,0,1,,0,1,22481,38000,35000,32000,t
3153,TR3172,ESTUFA  2PT- 4PT  REF-1301 - 4343,0,,0,1,,0,1,264706,0,0,0,t
3154,TR3173,"MANGUERA PVC BALESTIL DE 2"" X 50 PSI",0,,0,1,,0,1,13445,25000,22000,20000,t
3155,TR3176,CEMENTO BLANCO X 20 KL ARGOS,0,,0,1,,0,1,31512.61,44000,43000,42000,t
3156,TR3177,"TUBO CUADRADO CR 1"" C-18 (1.0MM) 4.9KL",0,,0,1,,0,1,21429,0,0,0,t
3157,TR3178,TORNILLO AUTOPER 14 X 2+ ARANDELA,0,,0,1,,0,1,168.067142,0,0,0,t
3158,TR3179,JUEGO DE BROCAS HIERRO KANGARO 13 PZS REF-JB13P,0,,0,1,,0,1,11513,0,0,0,t
3159,TR3180,CORREA B 104,0,,0,1,,0,1,26248.5,39500,38500,37500,t
3160,TR3181,"POLEA ALUMINIO 4"" X 19MM CANAL B",0,,0,1,,0,1,42017,0,0,0,t
3161,TR3182,LLAVE BRISTOL (L) LARGA 7/32,0,,0,1,,0,1,4680,8500,8000,7700,t
3162,TR3183,REP GUADAÑA SHINDAIWA - KIT EMPAQUE CILINDRO B45-C35,0,,0,1,,0,1,2100.84,4000,3500,3200,t
3163,TR3184,MANGUERA ATOXICA 1 1/2 X 50,0,,0,1,,0,1,6386,11500,10500,9500,t
3164,TR3188,FILTRO BALDWIN REF: B161S (C8807) ACEITE,0,,0,1,,0,1,26275.179487,40000,38000,36500,t
3165,TR3189,FILTRO PARKER COMBUSTIBLE REC817,0,,0,1,,0,1,71429,110000,105000,102000,t
3166,TR3192,COMBO PULIDORA BRUSH 26PZS,0,,0,1,,0,1,378151,550000,530000,515000,t
3167,TR3193,"TALADRO MAGNUM 1/2"" 600W",0,,0,1,,0,1,119915,190000,180000,170000,t
3168,TR3194,JUEGO DE RIATAS TRUPER REF: 19285,0,,0,1,,0,1,41405,70000,65000,61000,t
3169,TR3195,CABLES PASA CORRIENTE 3M 8AWG TRUPER REF: 17543,0,,0,1,,0,1,33119,60000,55000,49000,t
3170,TR3196,"TUBO GAL T.L 2"" 1,9MM 16.55KL C-14",0,,0,1,,0,1,71344.54,0,0,0,t
3171,TR3199,"VARILLA TODO ROSCA GRADO 8 DE 1/2 """,0,,0,1,,0,1,7143,0,0,0,t
3172,TR3200,TRONILLO NEGRO 1/4 X 3.1/2 COMPLETO,0,,0,1,,0,1,546.4,0,0,0,t
3173,TR3201,TORNILLO NEGRO 5/16 X 3.1/2 COMPLETO,0,,0,1,,0,1,1050.1,0,0,0,t
3174,TR3202,GRASERA 3/8 RECTA,0,,0,1,,0,1,2101,0,0,0,t
3175,TR3204,ARNES MULTIPROPOSITO 4ARG A0350X ARMADURA,0,,0,1,,0,1,135570.175439,217600,207700,197800,t
3176,TR3205,DISCO CORTE METAL FINO 4 1/2 STANLEY,0,,0,1,,0,1,1250,2500,2000,1800,t
3177,TR3206,"DISCO CORTE METAL FINO 7"" STANLEY",0,,0,1,,0,1,2800,4500,4200,4000,t
3178,TR3207,ENGRASADORA STANLEY 400G REF: 78-031,0,,0,1,,0,1,117054.25,174200,169400,164500,t
3179,TR3208,JUEGO DE BROCAS HIERRO WERK 29 PCS 1/16 - 1/2,0,,0,1,,0,1,234569,345000,340000,335000,t
3180,TR3209,"TIJERA MULTIUSO CORNETA 9.5"" PLASTICA",0,,0,1,,0,1,6857,12000,11000,10000,t
3181,TR3210,"UNION ALUMINIO REDUCCION 1/2"" X 3/4""",0,,0,1,,0,1,4356,7500,7000,6500,t
3182,TR3211,TERMINAL ESTAÑADO 4/0 AWG 1/2,0,,0,1,,0,1,8206.62,13700,12600,12600,t
3183,TR3212,TERMINAL ESTAÑADO 4 AWG 1/4,0,,0,1,,0,1,1520.879032,3200,2600,2300,t
3184,TR3213,TERMINAL ESTAÑADO 2 AWG 5/16,0,,0,1,,0,1,2437.04,4700,4200,3700,t
3185,TR3214,TERMINAL BIMETALICO # 4 AWG (5/16),0,,0,1,,0,1,4962.57,9000,8500,8000,t
3186,TR3215,TERMINAL BIMETALICO # 6 AWG (1/4),0,,0,1,,0,1,4484.22,7500,7000,6700,t
3187,TR3216,DISCO CORTE METAL FINO TOTAL 4 1/2,0,,0,1,,0,1,1487.39,3000,2400,2100,t
3188,TR3217,"GRATA COPA TRENZADA 3""",0,,0,1,,0,1,8170,14000,13000,12000,t
3189,TR3218,CARETA SOLDAR INTELIGENTE FURIUS,0,,0,1,,0,1,63025.4,110000,100000,90000,t
3190,TR3219,CARETA SEGURIDA CON MALLA TOTAL,0,,0,1,,0,1,15966.4,28000,25000,23500,t
3191,TR322,"TEJA ZINC GALVALUM IMPORT CL 35 X 3.60 MTS 4,14KL",0,,0,1,,0,1,0,0,0,0,t
3192,TR3220,"FORMON DE 1"" TOTAL",0,,0,1,,0,1,13546,25000,22000,20000,t
3193,TR3221,CUCHILLA BISTURI CAJITA X 10 UND,0,,0,1,,0,1,1428.6,2800,2500,2100,t
3194,TR3222,ALICATE MINI PUNTA FINA UYUSTOOLS 4 1/2,0,,0,1,,0,1,7371.43,14000,12000,11000,t
3195,TR3223,"LLAVE EXPANSIVA COVO CROMADA 8""",0,,0,1,,0,1,12614,22000,20000,18500,t
3196,TR3224,"LLAVE EXPANSIVA 15"" TOTAL CROMADA",0,,0,1,,0,1,50070.59,80000,75000,72000,t
3197,TR3225,"LLAVE EXPANSIVA 12"" COVO CROMADA",0,,0,1,,0,1,19754.62,33000,31000,29500,t
3198,TR3226,"LLAVE EXPANSIVA 10""COVO ENCAUCHETADA",0,,0,1,,0,1,16386.55,27000,25000,23500,t
3199,TR3227,POMADA ESTAÑO LA UNICA 8g,0,,0,1,,0,1,1969.9,4000,3500,3000,t
3200,TR3228,"PVC TAPON PSI ROSCADO 2""",0,,0,1,,0,1,1925,3500,3000,2700,t
3201,TR3229,BREKE ENCHUFABLE 2X60 LUMINEX,0,,0,1,,0,1,44982,75000,70000,65000,t
3202,TR3230,BREKE ENCHUFABLE 2X20 LUMINEX,0,,0,1,,0,1,37236,65000,60000,55000,t
3203,TR3231,PULSADOR TIMBRE FORTE REF. 43070,0,,0,1,,0,1,3917.9,7500,7000,6500,t
3204,TR3233,EXTENSION ELECTRICA NARANJA 3 MTS,0,,0,1,,0,1,5500,10000,9000,8000,t
3205,TR3234,EXTENSION ELECTRICA NARANJA 5 MTS,0,,0,1,,0,1,8730,15000,14000,13000,t
3206,TR3235,EXTENSION ELECTRICA NARANJA 8 MTS,0,,0,1,,0,1,11000,19600,17500,16400,t
3207,TR3236,EXTENSION ELECTRICA NARANJA 15 MTS,0,,0,1,,0,1,18400,32800,29600,27400,t
3208,TR3237,CAJA REDUCTORA SINFIN TAM 110 20-1,0,,0,1,,0,1,1031857.98,1550000,1499900,1450000,t
3209,TR3238,CINTA ENMASCARAR BLANCA TESA 18MM X 40M,0,,0,1,,0,1,3283,6000,5500,5000,t
3210,TR3239,PVC TAPON PSI ROSCA DE 1/2,0,,0,1,,0,1,193,600,500,350,t
3211,TR3240,TORNILLO HEX NEGRO G-5 5/8 X 1 1/2,0,,0,1,,0,1,1680.7,3000,2700,2400,t
3212,TR3242,TALADRO IMPACTO INGCO DE 1/2 110V REF-UIW10508,0,,0,1,,0,1,226655,350000,330000,320000,t
3213,TR3244,"ACOPLE ALUMINIO RAPIDO TP E 3""",0,,0,1,,0,1,28571.4,0,0,0,t
3214,TR3246,REGISTRO DUCHA GRIVAL PASO BOLA REF-3331,0,,0,1,,0,1,55180.51,100300,95000,90300,t
3215,TR3247,CORREA A 66,0,,0,1,,0,1,10924,0,0,0,t
3216,TR3248,TOMA INCRUSTAR PATA TRABADA 2 X 20 AMP,0,,0,1,,0,1,7830,13500,12500,11500,t
3217,TR3249,TOMA AEREA CAUCHO PATA TRABADA 2 X 20 AMP,0,,0,1,,0,1,5331,10000,9000,8000,t
3218,TR3250,CLAVIJA CAUCHO PATA TRABADA 3 X 20 AMP,0,,0,1,,0,1,4623,7500,7000,6500,t
3219,TR3251,CABLE COBRE AISLADO # 2/0,0,,0,1,,0,1,41074,60000,58000,56000,t
3220,TR3252,CABLE BATERIA # 2/0,0,,0,1,,0,1,45850,70000,68000,66000,t
3221,TR3257,PLATON BUGGY (5000),0,,0,1,,0,1,84990,143100,133500,124000,t
3222,TR3259,LLAVE BRISTOL (L) LARGA 14MM,0,,0,1,,0,1,60504.4,100000,95000,90000,t
3223,TR3260,LLAVE BRISTOL (L) CORTA 14MM,0,,0,1,,0,1,33613.4,50000,49000,48000,t
3224,TR3261,FILTRO DE AIRE EXTERNO IFP2570,0,,0,1,,0,1,64286.1,110000,105000,102000,t
3225,TR3262,FILTRO DE AIRE INTERNO IFP4570,0,,0,1,,0,1,41596.2,70000,68000,66000,t
3226,TR3263,PVC TUBO SANI 1 1/2 TP POLIPLEX,0,,0,1,,0,1,3865.7,0,0,0,t
3227,TR3264,PVC CODO SANI 1 1/2 CXC,0,,0,1,,0,1,756,0,0,0,t
3228,TR3265,PVC BUJE SANI 2 X 1 1/2,0,,0,1,,0,1,481,1900,1300,900,t
3229,TR3266,MANGUERA SUCCION 1 X 3 MTS,0,,0,1,,0,1,66600,117800,87200,87200,t
3230,TR3270,BASE ESFERA TAIWAN T-68-80,0,,0,1,,0,1,7633,9500,8500,7500,t
3231,TR3272,"NIPLE GALVANIZADO HG 1"" X 8""",0,,0,1,,0,1,4748.5875,9500,8500,7500,t
3232,TR3273,"TAPON MACHO GALVANIZADO 1""",0,,0,1,,0,1,1300,3000,2500,2000,t
3233,TR3274,"TAPON COPA GALVANIZADO 1""",0,,0,1,,0,1,1536.4375,3500,3000,2500,t
3234,TR3275,BARRENA SANDVIK INTEGRAL 1.60 CM,0,,0,1,,0,1,408382.333333,588700,579400,570000,t
3235,TR3276,BARRENA SANDVIK CONICA 1.80 CM,0,,0,1,,0,1,456065.233333,730000,700000,680000,t
3236,TR3278,FILTRO BALDWIN REF: BT237 ACEITE,0,,0,1,,0,1,37200,81200,67600,64900,t
3237,TR3279,MACHUELO ACERO 1/2 X 13,0,,0,1,,0,1,12121,18200,17400,16600,t
3238,TR3280,"ESMERIL DE BANCO TRUPER 8"" X 3/4 HP",0,,0,1,,0,1,357251.5,548400,536700,525100,t
3239,TR3281,JUEGO DE PIEDRAS 10 PCZ TRUPER REF-12445,0,,0,1,,0,1,19341,32000,30000,28500,t
3240,TR3282,"CAJA HERRAMIENTAS PRETUL 16""",0,,0,1,,0,1,23042,38000,36000,34000,t
3241,TR3283,"CAJA HERRAMIENTAS PRETUL 19""",0,,0,1,,0,1,30137,47000,45000,43000,t
3242,TR3284,LLAVE FILTRO DE ACEITE  TRUPER 1 1/2 B/HUELE (15818),0,,0,1,,0,1,38306,65000,60000,55000,t
3243,TR3285,"TORNILLO HEXA G-5 NEGRO 1/4 X 1""",0,,0,1,,0,1,168,500,400,300,t
3244,TR3286,GUASA 1/4,0,,0,1,,0,1,42,100,100,100,t
3245,TR3287,ARANDELA 1/4,0,,0,1,,0,1,84.13,200,200,150,t
3246,TR3288,PLUMAGRUA CON VALDE,0,,0,1,,0,1,2352941,3449800,3399900,3350000,t
3247,TR3289,LLAVE MIXTA STANLEY 23MM,0,,0,1,,0,1,23870.5,40000,38000,36000,t
3248,TR3290,GUARDACABO DE 1/2 T-PESADO,0,,0,1,,0,1,1176,0,0,0,t
3249,TR3291,FILTRO SAKURA DE AIRE EXTERNO A5108,0,,0,1,,0,1,63025,105000,100000,95000,t
3250,TR3292,GRAPA METALICA DOBLE OJO DE 1/2,0,,0,1,,0,1,420.17,0,0,0,t
3251,TR3293,TORNILLO DRYWALL 8 X 1 1/2,0,,0,1,,0,1,37.8151,0,0,0,t
3252,TR3295,CINTA PH 014,0,,0,1,,0,1,56302.6,0,0,0,t
3253,TR3296,REGLA BOQUILLERA PARA FRISAR 3 X 1 ET217,0,,0,1,,0,1,13613.5,0,0,0,t
3254,TR3297,CORREA C 169,0,,0,1,,0,1,64220,113600,84100,84100,t
3255,TR3298,CORREA C 122,0,,0,1,,0,1,46360,82000,60700,62000,t
3256,TR3299,CORREA C 162,0,,0,1,,0,1,61560,108900,80600,80600,t
3257,TR3300,CORREA C 148,0,,0,1,,0,1,56240,99500,73600,73600,t
3258,TR3301,CORREA C 94,0,,0,1,,0,1,49820,88100,65200,65200,t
3259,TR3302,"ANGULO 3/4 X 1/8 4,9KL",0,,0,1,,0,1,17647,0,0,0,t
3260,TR3303,TEJA ZINC CORPOACERO CL 17 X 2.14 MTS,0,,0,1,,0,1,15126,0,0,0,t
3261,TR3305,"POLEA HIERRO 6 X 2"" CANAL EN C HIERRO",0,,0,1,,0,1,137000,205000,200000,195000,t
3262,TR3306,MARTILLO MINI MANGO ENCAUCHETADO,0,,0,1,,0,1,7100,12500,11500,10500,t
3263,TR3307,JUEGO BROCAS MADERA 6 PZS OYUSTOOLS REF - BCM601,0,,0,1,,0,1,19838,31500,30000,29000,t
3264,TR3308,LIMA MOTOS. OREGON ORIGINAL 5/32,0,,0,1,,0,1,5726.6,9500,9000,8500,t
3265,TR3309,BALINERA 6313 2RS,0,,0,1,,0,1,66048,160000,140000,120000,t
3266,TR3311,NYLON GUADAÑADORA PLASTICA ROJA BELLOTA,0,,0,1,,0,1,363.27,800,700,550,t
3267,TR3313,"POLEA HIERRO 3.5"" X 2 CANAL B EJE 38MM",0,,0,1,,0,1,48000,80000,75000,70000,t
3268,TR3314,INVERSOR SOLDADADOR INVERTE NEO 10250 IMET,0,,0,1,,0,1,1481668.8,2599900,2550100,2499900,t
3269,TR3315,BEBEDERO TANKPLAST 250LTS,0,,0,1,,0,1,102353,0,0,0,t
3270,TR3316,TEJA ARQUITECTONICA ROJA CAL-31 X 6MTS (14.5 KL),0,,0,1,,0,1,71428.9,0,0,0,t
3271,TR3317,HIDROLAVADORA MASSO 1200W,0,,0,1,,0,1,260420,390000,380000,370000,t
3272,TR3318,"POLEA HIERRO 4"" X 2 CANAL B EJE 32MM",0,,0,1,,0,1,60000,95000,90000,85000,t
3273,TR3319,"ACOPLE ALUMINIO RAPIDO TP A 1 1/2"" HEMBRA",0,,0,1,,0,1,6975,11400,10600,9900,t
3274,TR3320,INVERSOR SOLDADOR ELITE SI7160XP 160AMP,0,,0,1,,0,1,622497,950000,900000,850000,t
3275,TR3321,INVERSOR SOLDADOR MINI FURIUS FW-182 CEL 180AMP,0,,0,1,,0,1,294117.65,450000,430000,420000,t
3276,TR3322,"TEJA ZINC GALVALUM IMPORT CL 35 X 3.60 MTS 4,14KL",0,,0,1,,0,1,21260.56,0,0,0,t
3277,TR3323,CINTA AISLANTE ACCEL AZUL X 10MTS,0,,0,1,,0,1,1550,3500,3000,2500,t
3278,TR3324,CUCHARA ALUMINIO 1 KILO,0,,0,1,,0,1,11765,0,0,0,t
3279,TR3325,"BOQUILLA ALUMINIO PUNTA BRONCE 3""",0,,0,1,,0,1,57750,95000,90000,85000,t
3280,TR3327,"TEE GALVANIZADA 2""",0,,0,1,,0,1,9009.15,15500,14500,13500,t
3281,TR3328,TALADRO INALAMBRICO INGCO 20V REF: UCIDLI20668,0,,0,1,,0,1,268583,385100,376100,367200,t
3282,TR3329,MINI COMPRESOR DE AIRE INGCO0 12V AAC2508,0,,0,1,,0,1,134900,210000,200000,195000,t
3283,TR3330,CARGADOR DE BATERIA INGCO 12/24 V UCB1601,0,,0,1,,0,1,198349.366667,300000,290000,280000,t
3284,TR3331,CINTA AUTOFUNDENTE ACCEL SUPER 23,0,,0,1,,0,1,21008,35000,32000,30000,t
3285,TR3332,BREKE RIEL 3X16 CHINT,0,,0,1,,0,1,28093.878049,53300,50400,48500,t
3286,TR3333,CORREA B 142,0,,0,1,,0,1,34400,53000,52000,51000,t
3287,TR3334,CAJA ELECTRICA 12 CTO BIFASICA,0,,0,1,,0,1,249204,370000,360000,350000,t
3288,TR3335,BEBEDERO TANKPLAST 1000LTS,0,,0,1,,0,1,315126,0,0,0,t
3289,TR3336,FLOTADOR ELECTRA PARA BEBEDERO,0,,0,1,,0,1,27731,0,0,0,t
3290,TR3338,CABLE COBRE DESNUDO #4 CENTELSA,0,,0,1,,0,1,14538,0,0,0,t
3291,TR3339,"POLEA HIERRO 16"" X 2 CANAL B EJE 2""",0,,0,1,,0,1,280000,390000,380000,370000,t
3292,TR3340,PRISIONERO 5/16 X 11/4 SIN CABEZA,0,,0,1,,0,1,283.5,1000,700,500,t
3293,TR3341,PRISIONERO 5/16 X 11/4 CON CABEZA,0,,0,1,,0,1,517.5,1200,1000,800,t
3294,TR3342,"MANGUERA PRESION SUCCION 1 1/2"" 145-435 PSI STRONG",0,,0,1,,0,1,36975,0,0,0,t
3295,TR3343,"ANGULO 1 1/4 X 1/8 8,1KL",0,,0,1,,0,1,37815.3,0,0,0,t
3296,TR3344,"PLATINA 2 X 1/8 7,14KL",0,,0,1,,0,1,38655,0,0,0,t
3297,TR3345,"TUBO CUAD. ESTRUC GRADO C 100X100 X 6M C-12 2,5MM 46,38KL",0,,0,1,,0,1,218487.3,0,0,0,t
3298,TR3346,THINNER CORRIENTE X 1L,0,,0,1,,0,1,19495.798319,0,0,0,t
3299,TR3347,"GALAPAGO COLLARIN 2 X 1""",0,,0,1,,0,1,9500,0,0,0,t
3300,TR3348,PISTOLA DE IMPACTO INALAMBRICA GLADIADOR LI-8400/18 C1,0,,0,1,,0,1,291591.6,430000,415000,400000,t
3301,TR3349,BREKE RIEL 2X50A CHINT,0,,0,1,,0,1,19838.293158,33900,31000,29100,t
3302,TR3350,GUARDA MOTOR MULTIVOLTAJE CHINT 13-18 AMP,0,,0,1,,0,1,84873.9725,0,0,0,t
3303,TR3351,PLATINA 2 X 3/16 11.1KL,0,,0,1,,0,1,48739,0,0,0,t
3304,TR3352,TOMA LEVINTON NARANJADOBLE ECO (HOSPITALARIA),0,,0,1,,0,1,8079,14000,13000,12000,t
3305,TR3353,INVERSOR MALACATE MARGIRIUS (40AMP),0,,0,1,,0,1,120168,0,0,0,t
3306,TR3359,"ACOPLE ALUMINIO REDUCCION 1"" X 1/2""",0,,0,1,,0,1,4752,8000,7500,7000,t
3307,TR3360,"CHUMACERA 207-20 1 1/4""",0,,0,1,,0,1,18925.16,38100,35400,31800,t
3308,TR3361,ESMERIL DE BANCO INGCO 150W REF-61502,0,,0,1,,0,1,122930,205000,190300,175700,t
3309,TR3362,LIBRE,0,,0,1,,0,1,0,53000,50000,48000,t
3310,TR3363,"TUBO DOBLE PARED CORRUGADO 8""",0,,0,1,,0,1,151261,0,0,0,t
3311,TR3364,"TORNILLO TIRAFONDO 3/8 X 4""",0,,0,1,,0,1,1008.4,0,0,0,t
3312,TR3365,INYECTOR ACPM COMPLETO LISTER 8/1 HP BOSCH,0,,0,1,,0,1,327731,0,0,0,t
3313,TR3366,BOMBA COMBUSTIBLE 6/8/12/16 LISTER,0,,0,1,,0,1,352941,0,0,0,t
3314,TR3367,EMPAQUE CULATA LISTER 8/1,0,,0,1,,0,1,77311,0,0,0,t
3315,TR3369,TALADRO INALAMBRICO DEWALT REF: DCD7781-D2,0,,0,1,,0,1,527235.333333,900000,780000,765000,t
3316,TR3370,DISCO CORTE CONTINUO VERDE PARA VIDRIO 4 1/2 FREE ZONE,0,,0,1,,0,1,8823,15000,14000,13000,t
3317,TR3371,DISCO CARBORUNDO TUNGSTENO 4 1/2 COVO,0,,0,1,,0,1,13445,23000,21000,19500,t
3318,TR3372,DISCO DIAMANTADO TURBO FINO 4 1/2 TOTAL,0,,0,1,,0,1,13529,23000,22000,20000,t
3319,TR3373,TALADRO INALAMBRICO TOTAL,0,,0,1,,0,1,285714.29,431900,413500,404300,t
3320,TR3374,JUEGO LLAVE L 7PCS REF-5B-17 BRICKELL,0,,0,1,,0,1,3059,9000,7000,5000,t
3321,TR3375,LLAVE COPA EN YEE #8-10-12,0,,0,1,,0,1,3496,7000,6000,5000,t
